# H_mag Reff type
  25.36  110  1
  24.50  240  1
  24.74  290  1
  25.20  293  1
  25.11  268  1
  24.77  284  1
  25.23  102  1
  24.71  236  1
  24.77  238  1
  24.73  141  1
  24.79  258  1
  25.16  252  1
  25.03  101  1
  25.16  159  1
  24.67  285  1
  24.73  264  1
  24.83  220  1
  24.59  109  1
  24.58  127  1
  24.95  158  1
  25.44  171  1
  25.24  293  1
  24.56  280  1
  25.01  261  1
  24.55  265  1
  25.50  140  1
  24.95  266  1
  24.99  261  1
  25.12  138  1
  25.11  290  1
  24.79  265  1
  24.85  129  1
  24.85  250  1
  24.64  237  1
  25.37  240  0
  25.29  262  1
  24.93  286  1
  24.97  109  1
  24.62  242  1
  25.23  222  1
  25.42  137  1
  24.52  227  1
  24.52  177  1
  25.30  119  1
  24.75  175  1
  25.18  185  1
  24.74  210  1
  25.80  184  1
  26.45  168  1
  26.06  149  1
  25.90  193  1
  25.94  116  1
  26.05  220  1
  26.02  225  1
  25.78  225  1
  25.93   95  1
  25.77   94  1
  26.36  131  1
  26.30  132  1
  26.28  165  1
  25.65  144  1
  25.54  174  1
  25.82  193  1
  26.29   99  1
  26.09  215  1
  25.63  126  1
  26.48  156  1
  26.14  162  1
  26.22  105  1
  25.68  112  1
  26.28  173  1
  26.05  135  1
  25.60  139  1
  25.87  133  1
  26.28  112  1
  25.93  214  1
  26.38  184  1
  25.72  140  1
  26.43   81  1
  26.06  217  1
  25.90   98  1
  25.85  152  1
  25.56  165  1
  26.26  159  1
  26.05  123  1
  26.20  130  1
  25.71  162  1
  26.33  218  0
  25.76  171  1
  26.11  178  1
  26.14  145  1
  26.28  151  1
  26.04  125  1
  25.83   99  1
  25.85  183  1
  26.48  141  1
  25.71  153  1
  26.05  107  1
  26.31  144  1
  26.46  156  1
  26.16  170  1
  26.37   81  1
  25.73  112  1
  25.60  170  1
  26.04  199  1
  25.69  153  1
  26.41  225  1
  26.23  175  1
  26.44  142  1
  25.55  105  1
  26.16  156  1
  25.58  144  1
  25.94  118  1
  26.20  122  1
  26.27  110  1
  25.58  211  1
  25.61  178  1
  26.34  216  1
  25.77  121  1
  26.01  102  1
  25.98  131  1
  25.81  222  1
  26.31  227  1
  26.21  123  1
  26.38  203  1
  26.45  142  1
  25.69  106  1
  25.54  105  1
  26.18  128  1
  26.17   85  0
  26.36  221  1
  25.96  182  1
  26.37  139  1
  25.61  130  1
  25.61  220  1
  26.31  177  1
  25.93  232  1
  25.89  105  1
  25.62  211  1
  25.85  194  1
  26.38  153  1
  26.37  222  1
  25.53  122  1
  26.17  127  1
  25.69  109  1
  25.68  121  1
  26.06  103  1
  26.45  104  1
  26.49  135  1
  26.29  116  1
  25.63  185  1
  26.49   84  1
  26.07  163  1
  25.59  205  1
  25.77   79  1
  26.18  190  1
  26.28  172  1
  26.22  164  1
  26.44  222  1
  26.35  221  1
  26.08  217  1
  26.20  177  1
  26.15  221  1
  25.58  163  1
  26.37  178  1
  25.82  153  1
  26.09  218  1
  25.74  228  1
  26.04  152  1
  26.33   78  1
  25.92  189  1
  26.36   96  1
  25.64  181  1
  25.71  152  1
  25.92  189  1
  26.41  223  1
  25.72  131  1
  25.51   96  1
  26.46  200  1
  26.19   79  1
  25.68  161  1
  25.80  226  1
  26.48  126  1
  25.77  101  1
  25.62  159  1
  25.52   97  1
  26.20  192  1
  25.55  134  1
  26.13  119  1
  26.32  192  1
  26.36  181  1
  26.29   98  1
  26.19  232  1
  26.23  147  1
  26.01  142  1
  26.40  232  1
  25.91   87  0
  25.75  225  1
  25.64  208  1
  26.45  170  1
  26.39  189  1
  25.72  171  1
  27.23   91  1
  26.67  127  1
  27.41  105  1
  27.16  154  1
  27.07   72  1
  27.38   71  1
  27.34   75  1
  26.97  168  1
  26.93   84  1
  27.00   87  1
  26.81  119  1
  27.17  110  1
  26.87   91  0
  26.51  148  1
  26.94  125  1
  27.43  157  1
  26.82  112  1
  27.07   91  1
  26.78  136  1
  26.93  167  1
  27.20  153  1
  27.41  157  1
  26.79   85  1
  26.54  163  1
  27.40  161  1
  26.85  151  1
  26.52  166  1
  26.99   89  1
  26.90  159  1
  27.42   62  1
  26.91   98  1
  27.33  160  1
  27.06  139  1
  27.41  148  1
  26.76  145  1
  26.93   76  1
  27.48  140  1
  26.90   71  1
  27.24   88  1
  26.78   88  1
  26.61   77  1
  26.72  126  1
  27.39  119  1
  27.36  143  1
  27.10  156  1
  27.30   96  1
  27.20   61  1
  27.42   90  1
  27.01  149  1
  26.80  134  1
  26.62  161  1
  26.96   95  1
  27.28   87  1
  27.22   96  1
  27.47   73  1
  26.54  140  1
  26.68   58  1
  27.31  124  1
  27.46  142  1
  26.53  124  1
  26.58  134  1
  27.38   77  1
  27.23   95  1
  27.12  118  1
  26.98  110  1
  27.04  158  1
  27.06  123  1
  26.80   91  1
  26.73  125  1
  27.00   93  1
  27.08  146  1
  27.30   92  1
  26.62  136  1
  26.84  147  1
  27.45  145  1
  26.81  139  1
  26.66  121  1
  26.54   97  1
  27.16   92  1
  26.52  129  1
  27.46  145  1
  26.75  119  1
  27.00   59  1
  27.17  160  1
  27.05  143  1
  27.05   56  1
  27.21  149  1
  27.18   76  1
  26.56   61  1
  26.52   85  1
  27.11  145  1
  27.25  133  1
  26.52   87  1
  27.12   65  1
  27.06  100  1
  26.70  129  1
  27.47  126  1
  27.14   79  1
  27.04  156  1
  27.33  151  1
  26.79  149  1
  26.61   63  1
  27.03  124  1
  27.22  163  1
  27.01   93  1
  26.72   59  1
  26.69  157  1
  26.91   77  1
  26.63  142  1
  26.65   69  1
  26.91   74  1
  27.36  149  1
  26.58  138  1
  27.32   59  1
  27.23  135  1
  26.97  124  1
  26.96  137  1
  26.60   80  1
  26.91   96  1
  27.34   71  1
  27.39   90  1
  27.39  143  1
  27.16  166  1
  27.41  120  1
  26.70  164  1
  27.01   96  1
  27.45   63  1
  27.28  112  1
  26.85  142  1
  26.73   59  1
  27.16   76  1
  26.71  109  1
  27.00   58  1
  26.91  148  1
  27.22  169  1
  26.69  158  1
  26.93  116  1
  26.83  120  1
  27.14   64  1
  27.09   59  1
  26.52  115  1
  26.95  128  1
  26.77   74  1
  26.80   84  1
  27.35   58  1
  27.11   87  1
  26.69   58  1
  26.90  126  1
  26.76  120  1
  26.55   87  1
  26.99  148  1
  27.35   93  1
  26.85  113  1
  27.02  139  1
  26.99  129  1
  27.34  125  1
  27.35  121  1
  26.91  101  1
  26.86  132  1
  27.07  124  1
  27.40  103  1
  26.87  117  1
  27.05   72  1
  26.76   87  1
  27.47  109  1
  26.81  101  1
  27.49   59  1
  27.26  166  1
  27.40   94  1
  27.18  149  1
  26.74  122  1
  26.67  156  1
  26.82  155  1
  26.57  146  1
  26.60   78  1
  26.91  168  1
  27.14  152  1
  26.67   65  1
  27.32  124  1
  26.77   80  1
  26.98  149  1
  26.58  129  1
  26.89   70  1
  27.29   65  1
  26.86  137  1
  27.05   72  1
  26.71  112  1
  27.03  164  1
  27.28   83  1
  27.42   56  1
  27.17   78  1
  27.40  110  1
  27.31  136  1
  27.11   68  1
  26.79  138  1
  27.33  105  1
  27.23   89  1
  27.25   77  1
  26.63   84  1
  26.80  160  1
  26.85   84  1
  26.89   68  1
  26.86   75  1
  26.90  153  1
  27.44  154  1
  26.74   82  1
  27.17  157  1
  27.47  133  1
  27.28   94  1
  27.17  106  1
  27.03  138  1
  27.47  114  1
  26.93  159  1
  26.52  147  1
  27.47   97  1
  26.85  156  1
  27.46  138  1
  26.97   97  1
  27.00   90  1
  26.81  166  1
  26.59  110  1
  27.36   97  1
  27.01  103  1
  26.74   93  1
  26.64  102  1
  26.69  135  1
  27.23  162  1
  26.69   77  1
  27.02  124  1
  27.35  105  1
  26.90   69  1
  26.77  159  1
  26.99   60  1
  26.97   68  1
  26.97  143  1
  27.32  106  1
  26.82   82  1
  27.41   56  1
  26.71   60  1
  26.64  145  1
  26.74  115  1
  27.17  167  1
  27.40  116  1
  27.39  128  1
  26.69  150  1
  26.68  169  1
  26.91  131  1
  27.02  155  1
  27.41  158  1
  26.62  149  1
  26.95  134  1
  26.76  130  1
  26.85  102  1
  27.20  138  1
  27.44   87  1
  27.08   63  1
  26.98  137  1
  26.98   92  1
  27.15  150  1
  27.21  125  1
  27.14   57  1
  27.08  130  1
  27.09   77  1
  26.80  163  1
  27.08  129  1
  26.67   90  1
  26.52  104  1
  26.96   56  1
  27.22   66  1
  26.78  168  1
  27.20  129  1
  27.23   84  1
  27.39  162  1
  27.21  137  1
  27.12   82  1
  27.02  168  1
  27.29   81  1
  26.79   93  1
  27.35  111  1
  27.01  127  1
  28.12   83  1
  27.82   51  1
  28.15   79  1
  27.94   89  1
  27.78   52  1
  28.36   56  1
  28.05   81  1
  27.69   94  1
  28.19   90  1
  28.43   92  1
  28.30   47  1
  27.73   61  1
  28.44   93  1
  28.42   84  1
  27.91   49  1
  27.90   77  1
  28.17   72  1
  27.61   88  1
  28.47   40  1
  27.54  102  1
  27.81  104  1
  27.74  102  1
  28.15   83  1
  28.30   41  1
  28.24   41  1
  28.09   99  1
  28.43  101  1
  27.59   87  1
  27.83   84  1
  27.96   89  1
  27.56   86  1
  28.21   87  1
  28.20   99  1
  28.05   80  1
  27.67   91  1
  27.84   76  1
  28.09   80  1
  28.48   51  1
  28.42   79  1
  28.33   57  1
  27.63   81  1
  27.88   62  1
  27.62   99  1
  27.56   50  1
  28.11   91  1
  28.01   60  1
  27.66   46  1
  27.57   47  1
  27.96   74  1
  27.71   54  1
  28.04   60  1
  28.50   52  1
  28.30   36  1
  28.11   96  1
  28.41   74  1
  27.76   67  1
  28.36   77  1
  27.56   93  1
  27.53   79  1
  28.02   62  1
  28.49   54  1
  28.37   68  1
  28.04   73  1
  28.37   89  1
  27.62   43  1
  28.28   84  1
  27.81   86  1
  28.50   37  1
  27.89   76  1
  27.61   98  1
  28.46   69  1
  28.15   65  1
  28.41   41  1
  27.79   88  1
  27.62  102  1
  27.77   77  1
  27.91   98  1
  28.21   70  1
  27.76   96  1
  27.68   48  1
  27.63   60  1
  28.18  102  1
  27.97   38  1
  28.15   76  1
  27.63   51  1
  28.31   45  1
  28.08   37  1
  27.90   66  1
  28.42   52  1
  27.96   82  1
  27.58  103  1
  28.15   61  1
  27.52   54  1
  27.84   41  1
  27.50   47  1
  28.39   81  1
  27.63   54  1
  27.85   50  1
  28.36   40  1
  28.03   91  1
  28.10   73  1
  27.53   64  1
  28.14   41  1
  28.21   79  1
  28.18   99  1
  28.13   56  1
  28.24   81  1
  28.26   37  1
  28.34   41  1
  28.22  103  1
  27.54   46  1
  28.09   54  1
  27.66   93  1
  28.44   74  1
  27.91   50  1
  28.15   92  1
  27.96   54  1
  27.73   57  1
  27.56   74  1
  27.88   96  1
  27.65   86  1
  28.49   86  1
  28.13   57  1
  27.86   47  1
  27.60   89  1
  27.94   74  1
  28.25   66  1
  28.30   75  1
  28.45   68  1
  27.82   73  1
  28.22   48  1
  27.85   97  1
  28.31   58  1
  28.01   84  1
  27.58   79  1
  27.58   95  1
  27.80   86  1
  27.62   52  1
  28.46   82  1
  28.21   90  1
  27.82  103  1
  28.15   37  1
  27.54   82  1
  28.37   37  1
  27.83   80  1
  27.66   66  1
  27.83   52  1
  28.22   94  1
  27.53   66  1
  27.80   69  1
  27.56   55  1
  28.48   90  1
  27.95   91  1
  27.74   42  1
  27.68   78  1
  28.01   70  1
  28.10   86  1
  28.25   69  1
  28.32   67  1
  27.80   37  1
  27.59   76  1
  28.31   36  1
  27.65  102  1
  27.66   55  1
  28.09   92  1
  28.14   75  1
  27.54   64  1
  28.01   60  1
  27.92   60  1
  27.95   78  1
  27.54   58  1
  28.27   72  1
  27.91  103  1
  28.42   69  1
  28.05   98  1
  27.84   88  1
  28.40   63  1
  27.84   40  1
  28.17   79  1
  28.14  102  1
  27.60   72  1
  28.01   66  1
  27.72   93  1
  27.50   48  1
  27.54   96  1
  27.61   50  1
  27.85   91  1
  27.68   66  1
  27.73   83  1
  27.56   71  1
  27.82   57  1
  27.62   85  1
  27.52   58  1
  27.58   88  1
  28.19  102  1
  28.34   90  1
  27.62   85  1
  27.69   43  1
  27.89   93  1
  27.98   99  1
  28.26   68  1
  28.22   55  1
  28.32   86  1
  27.72   71  1
  27.51   60  1
  28.21   68  1
  28.08   89  1
  28.30   83  1
  27.95   77  1
  27.66   87  1
  28.47   39  1
  27.73   46  1
  27.92   59  1
  27.67   80  1
  27.80   49  1
  27.65   63  1
  28.19   94  1
  27.55   48  1
  27.93   76  1
  28.33   97  1
  27.97   74  1
  28.23   58  1
  27.78   66  1
  28.25   64  1
  27.63  104  1
  28.24   57  1
  28.17  101  1
  27.69   42  1
  27.78   73  1
  28.42   35  1
  27.85   89  1
  28.22   60  1
  27.66   55  1
  28.13   55  1
  28.47  104  1
  27.79   52  1
  27.50   40  1
  28.26   88  1
  28.03   89  1
  27.90   76  1
  28.38   52  1
  27.57   74  1
  28.04   84  1
  27.82   73  1
  27.77   61  1
  27.57   50  1
  27.76   58  1
  28.41   82  1
  28.21   95  1
  27.51   42  1
  27.95   88  1
  28.17   75  1
  28.07   73  1
  27.77   72  1
  27.57   53  1
  28.23   98  1
  28.01   90  1
  28.08   39  1
  27.53   84  1
  27.66   90  1
  27.77  104  1
  27.90   35  1
  28.44   78  1
  27.96   71  1
  28.43   50  1
  27.99   81  1
  27.87   62  1
  28.22   88  1
  27.86   96  1
  27.90   51  1
  28.09   66  1
  27.95   98  1
  27.80   64  1
  28.08   97  1
  28.25   75  1
  28.40   64  1
  28.44  101  1
  28.49  103  1
  27.52   93  1
  27.92   75  1
  27.57   92  1
  28.19   66  1
  28.27   49  1
  27.52   87  1
  27.71   90  1
  28.07   52  1
  27.95   60  1
  27.66   49  1
  28.04   57  1
  28.38  100  1
  28.16   85  1
  28.06   56  1
  27.61   36  1
  27.79   93  1
  28.08   36  1
  27.85   79  1
  27.77   96  1
  27.77   98  1
  27.93   57  1
  27.60   64  1
  27.67   42  1
  28.11   57  1
  27.65   69  1
  28.30   42  1
  28.14   38  1
  27.99   89  1
  27.63   36  1
  27.78   55  1
  28.21   55  1
  28.09   93  1
  27.70   93  1
  28.02  104  1
  28.48   96  1
  27.85   77  1
  27.53   86  1
  27.76   95  1
  28.36   54  1
  27.83   63  1
  27.98   60  1
  28.28   88  1
  27.85   48  1
  28.20   59  1
  27.83   56  1
  28.32   80  1
  28.17   64  1
  27.89   68  1
  27.60   45  1
  28.08   43  1
  28.44   45  1
  27.81   37  1
  27.70   85  1
  28.41   69  1
  28.01   56  1
  27.71   96  1
  28.44   73  1
  28.36   97  1
  28.10   84  1
  27.76   37  1
  27.55   77  1
  28.21   82  1
  28.06   95  1
  27.80   48  1
  27.90   50  1
  27.95   62  1
  27.87   48  1
  28.19   55  1
  28.43   45  1
  28.41   46  1
  27.97   90  1
  27.74   52  1
  27.73   76  1
  27.59   71  1
  28.36   39  1
  28.30   90  1
  28.11   49  1
  28.48   39  1
  27.79   82  1
  27.73   48  1
  27.85   92  1
  28.22   93  1
  28.00   48  1
  28.11   49  1
  27.51   55  1
  28.20  103  1
  28.18   50  1
  28.06   58  1
  28.15   35  1
  27.61   52  1
  28.27  101  1
  28.33   69  1
  28.03  102  0
  28.32   35  1
  28.43   91  1
  27.65   45  1
  28.36  104  1
  28.43   35  1
  28.17   51  1
  27.55   68  1
  28.30   71  1
  27.89   99  1
  28.27   46  1
  27.95   42  1
  27.97   63  1
  27.63   77  1
  27.93   87  1
  27.52   88  1
  28.10   82  1
  27.54   92  1
  28.48   56  1
  28.05   49  1
  28.42   81  1
  28.35   88  1
  27.92  104  1
  27.80   95  1
  28.29   96  1
  27.87   83  1
  28.03   79  1
  28.11   78  1
  28.23  104  1
  27.84   93  1
  28.36   70  1
  28.02   51  1
  28.31   69  1
  28.08  101  1
  27.73   54  1
  27.96   39  1
  28.33   36  1
  28.27   61  1
  27.53   84  1
  27.83   65  1
  27.95   90  1
  28.16   74  1
  27.57   47  1
  28.02   70  1
  28.23   99  1
  27.67   97  1
  28.20   71  1
  27.52   55  1
  27.98   77  1
  27.73   65  1
  27.67   83  1
  28.04   79  1
  27.55  100  1
  28.20   56  1
  27.97   56  1
  27.84   71  1
  28.21   59  1
  27.82   55  1
  27.65   46  1
  28.16   47  1
  27.55   37  1
  27.95   72  1
  28.20   90  1
  27.96   81  1
  28.31   37  1
  27.74   45  1
  27.59   41  1
  28.31   84  1
  27.57   93  1
  28.03   70  1
  28.40   74  1
  27.50   48  1
  28.43   46  1
  28.41   39  1
  28.13   97  1
  27.96   98  1
  27.70   87  1
  27.87   45  1
  28.23   62  1
  28.10   35  1
  27.71   38  1
  28.41   78  1
  27.63   65  1
  28.01   64  1
  28.08   98  1
  27.56   55  1
  28.17   74  1
  27.81   95  1
  28.40   47  1
  28.37   45  1
  28.24   62  1
  27.82   64  1
  27.72   86  1
  27.84   95  1
  27.64   56  1
  28.45   70  1
  27.96   65  1
  28.07   64  1
  28.18   66  1
  28.31   57  1
  28.33   99  1
  27.70   44  1
  27.71   42  1
  28.17   84  1
  27.58   94  1
  27.66   37  1
  27.70   39  1
  28.45   37  1
  28.34   74  1
  27.76   78  1
  28.41   70  1
  28.25   38  1
  28.09   90  1
  28.26   48  1
  27.78   83  1
  27.93   86  1
  27.54   59  1
  27.95   59  1
  27.95   71  1
  28.37   39  1
  27.51   94  1
  27.52   93  1
  27.90   75  1
  27.78   43  1
  27.70   61  1
  27.94   75  1
  27.64   61  1
  28.26   40  1
  27.62   89  1
  27.76   73  1
  27.63   42  1
  28.30   83  1
  27.75   85  1
  27.73   46  1
  27.54   95  1
